commit	score	memory_gb	status	problem	description
auto	6.413794536518213	0.0	discard	29_DOMINO_in_5	Parallel run loop
auto	5.747359388851401	0.0	discard	26_6_in_6	Parallel run loop
auto	3.946248471856647	0.0	discard	16_DOMINO_in_6	Parallel run loop
auto	3.667271630378032	0.0	discard	14_DOMINO_in_6	Parallel run loop
auto	4.142528358899169	0.0	discard	12_DOMINO_in_5	Parallel run loop
auto	6.097196887751794	0.0	discard	27_DOMINO_in_5	Parallel run loop
auto	4.851369436485383	0.0	discard	16_DOMINO_in_5	Parallel run loop
auto	2.903636197442274	0.0	discard	7_6_in_6	Parallel run loop
auto	5.469230215318145	0.0	discard	18_6_in_DOMINO	Parallel run loop
auto	6.0061439427849885	0.0	discard	25_DOMINO_in_5	Parallel run loop
auto	6.461293660904461	0.0	discard	18_8_in_6	Parallel run loop
auto	3.9566448613244867	0.0	discard	11_DOMINO_in_5	Parallel run loop
auto	5.843198846518677	0.0	discard	27_8_in_8	Parallel run loop
auto	4.715646404410569	0.0	discard	15_DOMINO_in_5	Parallel run loop
auto	4.648340729301349	0.0	discard	18_6_in_6	Parallel run loop
auto	4.615563635637463	0.0	discard	22_DOMINO_in_6	Parallel run loop
auto	3.992992405697715	0.0	discard	7_8_in_6	Parallel run loop
auto	5.291310888280076	0.0	discard	27_6_in_CIRCLE	Parallel run loop
auto	5.615510324838767	0.0	discard	22_DOMINO_in_5	Parallel run loop
auto	2.93656857296528	0.0	discard	9_DOMINO_in_6	Parallel run loop
auto	4.51418687182837	0.0	discard	14_DOMINO_in_5	Parallel run loop
auto	3.5508212218278112	0.0	discard	13_DOMINO_in_6	Parallel run loop
auto	5.760227543458386	0.0	discard	24_DOMINO_in_5	Parallel run loop
auto	6.376486458126998	0.0	discard	28_DOMINO_in_5	Parallel run loop
auto	6.039887940425692	0.0	discard	26_DOMINO_in_5	Parallel run loop
auto	3.8963555532464844	0.0	discard	19_5_in_6	Parallel run loop
auto	4.441477536678243	0.0	discard	16_5_in_5	Parallel run loop
auto	5.705107689893281	0.0	discard	26_5_in_5	Parallel run loop
auto	5.325274674152765	0.0	discard	19_DOMINO_in_5	Parallel run loop
auto	5.715763796959642	0.0	keep	27_6_in_6	Parallel run loop
auto	7.492816988915312	0.0	discard	30_6_in_5	Parallel run loop
auto	5.093135989174003	0.0	discard	17_DOMINO_in_5	Parallel run loop
auto	6.476553158267477	0.0	discard	19_8_in_6	Parallel run loop
auto	5.678391065260246	0.0	discard	23_DOMINO_in_5	Parallel run loop
auto	5.301189148056822	0.0	keep	20_DOMINO_in_5	Parallel run loop
auto	4.974408251907489	0.0	discard	30_5_in_6	Parallel run loop
auto	2.3705954254847907	0.0	discard	7_5_in_6	Parallel run loop
auto	3.7711569466724537	0.0	discard	15_DOMINO_in_6	Parallel run loop
auto	5.022560146285889	0.0	discard	18_DOMINO_in_5	Parallel run loop
auto	6.300619479013313	0.0	discard	32_6_in_6	Parallel run loop
auto	3.9573140053808333	0.0	discard	16_DOMINO_in_6	Parallel run loop
auto	4.626301058318689	0.0	discard	19_6_in_6	Parallel run loop
auto	5.960147909082843	0.0	discard	28_8_in_8	Parallel run loop
auto	2.7565782330234603	0.0	discard	10_6_in_8	Parallel run loop
auto	6.325571561680213	0.0	discard	29_DOMINO_in_5	Parallel run loop
auto	6.271272829514983	0.0	keep	33_6_in_6	Parallel run loop
auto	4.142528358899169	0.0	discard	12_DOMINO_in_5	Parallel run loop
auto	4.82455798154375	0.0	discard	16_DOMINO_in_5	Parallel run loop
auto	2.903636197442274	0.0	discard	7_6_in_6	Parallel run loop
auto	2.0051996327842447	0.0	keep	7_DOMINO_in_8	Parallel run loop
auto	5.894027294943905	0.0	discard	25_DOMINO_in_5	Parallel run loop
auto	6.10696069993764	0.0	discard	27_DOMINO_in_5	Parallel run loop
auto	3.0249325226413832	0.0	discard	12_5_in_CIRCLE	Parallel run loop
auto	3.9566448613244867	0.0	discard	11_DOMINO_in_5	Parallel run loop
auto	2.3460108617407025	0.0	discard	11_5_in_8	Parallel run loop
auto	4.665781049767662	0.0	discard	15_DOMINO_in_5	Parallel run loop
auto	4.648340729301349	0.0	discard	18_6_in_6	Parallel run loop
auto	4.574769884311197	0.0	discard	10_6_in_5	Parallel run loop
auto	3.992992405697715	0.0	discard	7_8_in_6	Parallel run loop
auto	4.738880780683014	0.0	discard	11_6_in_5	Parallel run loop
auto	3.9095392113839837	0.0	keep	21_5_in_CIRCLE	Parallel run loop
auto	4.076603130833445	0.0	discard	23_5_in_CIRCLE	Parallel run loop
auto	2.901054354602868	0.0	discard	18_5_in_8	Parallel run loop
auto	5.796908172459884	0.0	discard	24_DOMINO_in_5	Parallel run loop
auto	3.8963555532464844	0.0	discard	19_5_in_6	Parallel run loop
auto	4.441477536678243	0.0	discard	16_5_in_5	Parallel run loop
auto	6.318923624276009	0.0	discard	28_DOMINO_in_5	Parallel run loop
auto	5.9724049291761085	0.0	keep	26_DOMINO_in_5	Parallel run loop
auto	2.8192851731777258	0.0	discard	17_5_in_8	Parallel run loop
auto	5.2599189478924435	0.0	discard	19_DOMINO_in_5	Parallel run loop
auto	5.381237089465599	0.0	discard	22_8_in_8	Parallel run loop
auto	4.851815058344924	0.0	discard	17_DOMINO_in_5	Parallel run loop
auto	3.1326434895629753	0.0	discard	21_5_in_8	Parallel run loop
auto	2.3705954254847907	0.0	discard	7_5_in_6	Parallel run loop
auto	3.3195455222733887	0.0	discard	13_DOMINO_in_CIRCLE	Parallel run loop
auto	5.46530961234436	0.0	discard	20_DOMINO_in_5	Parallel run loop
auto	5.6472383505754555	0.0	keep	23_DOMINO_in_5	Parallel run loop
auto	5.746679693947278	0.0	discard	27_6_in_6	Parallel run loop
auto	3.489091929363817	0.0	discard	14_5_in_6	Parallel run loop
auto	3.6720870606168834	0.0	keep	19_5_in_CIRCLE	Parallel run loop
auto	6.476553158267477	0.0	discard	19_8_in_6	Parallel run loop
auto	4.626301058318689	0.0	discard	19_6_in_6	Parallel run loop
auto	2.7565782330234603	0.0	discard	10_6_in_8	Parallel run loop
auto	4.131728745490691	0.0	discard	24_5_in_CIRCLE	Parallel run loop
auto	4.732386229840239	0.0	keep	16_DOMINO_in_5	Parallel run loop
auto	6.468203482967343	0.0	discard	29_DOMINO_in_5	Parallel run loop
auto	2.005199632753786	0.0	keep	7_DOMINO_in_8	Parallel run loop
auto	2.903636197442274	0.0	discard	7_6_in_6	Parallel run loop
auto	4.26706542800429	0.0	discard	21_5_in_6	Parallel run loop
auto	6.300619479013313	0.0	discard	32_6_in_6	Parallel run loop
auto	2.4434705359477706	0.0	keep	6_DOMINO_in_6	Parallel run loop
auto	5.9381905159169	0.0	discard	25_DOMINO_in_5	Parallel run loop
auto	5.86850539428139	0.0	discard	28_8_in_8	Parallel run loop
auto	6.307254871210696	0.0	discard	33_6_in_6	Parallel run loop
auto	6.102076840984739	0.0	discard	27_DOMINO_in_5	Parallel run loop
auto	3.700769982015748	0.0	keep	16_5_in_6	Parallel run loop
auto	4.574769884311197	0.0	discard	10_6_in_5	Parallel run loop
auto	3.832919053395452	0.0	discard	21_6_in_8	Parallel run loop
auto	3.4223270717610794	0.0	discard	14_DOMINO_in_CIRCLE	Parallel run loop
auto	4.648340729301349	0.0	discard	18_6_in_6	Parallel run loop
auto	4.738880780683014	0.0	discard	11_6_in_5	Parallel run loop
auto	6.082666816508816	0.0	discard	22_6_in_DOMINO	Parallel run loop
auto	3.909533838023395	0.0	keep	21_5_in_CIRCLE	Parallel run loop
auto	5.9723982306792625	0.0	discard	24_DOMINO_in_5	Parallel run loop
auto	4.42567836789445	0.0	discard	23_5_in_6	Parallel run loop
auto	3.8963555532464844	0.0	discard	19_5_in_6	Parallel run loop
auto	3.5013140833878937	0.0	keep	27_5_in_8	Parallel run loop
auto	6.318923624276009	0.0	discard	28_DOMINO_in_5	Parallel run loop
auto	5.964859452133061	0.0	keep	26_DOMINO_in_5	Parallel run loop
auto	5.625935721403635	0.0	discard	21_DOMINO_in_5	Parallel run loop
auto	6.810603175471824	0.0	discard	24_6_in_5	Parallel run loop
auto	5.093135989174003	0.0	discard	17_DOMINO_in_5	Parallel run loop
auto	3.5899351764679652	0.0	keep	19_6_in_8	Parallel run loop
auto	7.178978529661767	0.0	discard	27_6_in_5	Parallel run loop
auto	5.310294973685477	0.0	discard	20_DOMINO_in_5	Parallel run loop
auto	6.928203614427568	0.0	discard	25_6_in_5	Parallel run loop
auto	3.6827073353124766	0.0	discard	14_DOMINO_in_6	Parallel run loop
auto	6.084448783541743	0.0	discard	29_8_in_8	Parallel run loop
auto	5.425165163298882	0.0	discard	23_6_in_6	Parallel run loop
auto	3.672087060605132	0.0	keep	19_5_in_CIRCLE	Parallel run loop
auto	5.746679693947278	0.0	discard	27_6_in_6	Parallel run loop
auto	2.93656857296528	0.0	discard	9_DOMINO_in_6	Parallel run loop
auto	4.586453487551613	0.0	keep	25_5_in_6	Parallel run loop
auto	4.633600384466421	0.0	discard	22_DOMINO_in_6	Parallel run loop
auto	2.005400172769432	0.0	discard	7_DOMINO_in_8	Parallel run loop
auto	4.626301058318689	0.0	discard	19_6_in_6	Parallel run loop
auto	4.820209209927176	0.0	discard	16_DOMINO_in_5	Parallel run loop
auto	2.903636197442274	0.0	discard	7_6_in_6	Parallel run loop
auto	2.4434705359373483	0.0	keep	6_DOMINO_in_6	Parallel run loop
auto	4.142528358899169	0.0	discard	12_DOMINO_in_5	Parallel run loop
auto	6.476553158267477	0.0	discard	19_8_in_6	Parallel run loop
auto	3.7667670323305202	0.0	discard	31_5_in_8	Parallel run loop
auto	3.7831452415773543	0.0	keep	18_DOMINO_in_CIRCLE	Parallel run loop
auto	3.749346457403092	0.0	discard	15_DOMINO_in_6	Parallel run loop
auto	4.8527647959101206	0.0	keep	28_5_in_6	Parallel run loop
auto	6.057691663763417	0.0	keep	27_DOMINO_in_5	Parallel run loop
auto	3.7226483304039983	0.0	discard	16_5_in_6	Parallel run loop
auto	5.634671382568513	0.0	keep	23_DOMINO_in_5	Parallel run loop
auto	4.738880780683014	0.0	discard	11_6_in_5	Parallel run loop
auto	3.9095324460056444	0.0	keep	21_5_in_CIRCLE	Parallel run loop
auto	4.648340729301349	0.0	discard	18_6_in_6	Parallel run loop
auto	5.9860054696216825	0.0	discard	26_DOMINO_in_5	Parallel run loop
auto	4.669386361661017	0.0	keep	26_5_in_6	Parallel run loop
auto	5.86850539428139	0.0	discard	28_8_in_8	Parallel run loop
auto	6.082666816508816	0.0	discard	22_6_in_DOMINO	Parallel run loop
auto	4.75127218611163	0.0	discard	10_8_in_CIRCLE	Parallel run loop
auto	3.5899185210497575	0.0	keep	19_6_in_8	Parallel run loop
auto	4.42567836789445	0.0	discard	23_5_in_6	Parallel run loop
auto	6.3086008314667135	0.0	discard	10_8_in_5	Parallel run loop
auto	2.9504036239227562	0.0	discard	9_DOMINO_in_6	Parallel run loop
auto	3.5163051105935637	0.0	discard	27_5_in_8	Parallel run loop
auto	3.672087060604493	0.0	keep	19_5_in_CIRCLE	Parallel run loop
auto	5.425165163298882	0.0	discard	23_6_in_6	Parallel run loop
auto	3.9493073634468594	0.0	discard	11_6_in_6	Parallel run loop
auto	7.178978529661767	0.0	discard	27_6_in_5	Parallel run loop
auto	2.8900148954966616	0.0	discard	9_5_in_6	Parallel run loop
auto	3.8369336484278946	0.0	discard	13_6_in_CIRCLE	Parallel run loop
auto	5.790189669490146	0.0	discard	13_8_in_6	Parallel run loop
auto	2.4434705359368576	0.0	keep	6_DOMINO_in_6	Parallel run loop
auto	4.585682653291568	0.0	keep	25_5_in_6	Parallel run loop
auto	6.497991980936347	0.0	discard	11_8_in_5	Parallel run loop
auto	4.626301058318689	0.0	discard	19_6_in_6	Parallel run loop
auto	3.7791560697370707	0.0	keep	18_DOMINO_in_CIRCLE	Parallel run loop
auto	2.4007400073217737	0.0	discard	12_5_in_8	Parallel run loop
auto	2.5069731037578142	0.0	discard	13_5_in_8	Parallel run loop
auto	6.476553158267477	0.0	discard	19_8_in_6	Parallel run loop
auto	5.679763175482362	0.0	discard	23_DOMINO_in_5	Parallel run loop
auto	4.883637063651937	0.0	discard	28_5_in_6	Parallel run loop
auto	6.360576246951588	0.0	discard	27_DOMINO_in_5	Parallel run loop
auto	4.738880780683014	0.0	discard	11_6_in_5	Parallel run loop
auto	3.9095320854038484	0.0	keep	21_5_in_CIRCLE	Parallel run loop
auto	8.102774853359481	0.0	discard	20_8_in_DOMINO	Parallel run loop
auto	5.966283225045646	0.0	discard	26_DOMINO_in_5	Parallel run loop
auto	4.697834635053744	0.0	discard	19_5_in_DOMINO	Parallel run loop
auto	4.8203042879733635	0.0	discard	20_5_in_DOMINO	Parallel run loop
auto	4.66921140206391	0.0	keep	26_5_in_6	Parallel run loop
auto	4.569815862524372	0.0	discard	18_5_in_DOMINO	Parallel run loop
auto	4.475245630635559	0.0	discard	15_6_in_6	Parallel run loop
auto	3.58990317693654	0.0	keep	19_6_in_8	Parallel run loop
auto	6.3086008314667135	0.0	discard	10_8_in_5	Parallel run loop
auto	4.904537362780794	0.0	discard	21_5_in_DOMINO	Parallel run loop
auto	3.672087060604458	0.0	keep	19_5_in_CIRCLE	Parallel run loop
auto	4.409839693042728	0.0	discard	17_5_in_DOMINO	Parallel run loop
auto	8.382506079934158	0.0	discard	22_8_in_DOMINO	Parallel run loop
auto	2.443470535936835	0.0	keep	6_DOMINO_in_6	Parallel run loop
auto	7.160232969366078	0.0	discard	16_8_in_DOMINO	Parallel run loop
auto	5.425165163298882	0.0	discard	23_6_in_6	Parallel run loop
auto	5.693379391606711	0.0	discard	19_6_in_DOMINO	Parallel run loop
auto	6.2478639807772485	0.0	discard	16_8_in_6	Parallel run loop
auto	4.584970864008613	0.0	keep	25_5_in_6	Parallel run loop
auto	6.497991980936347	0.0	discard	11_8_in_5	Parallel run loop
auto	6.281350871924349	0.0	discard	20_6_in_5	Parallel run loop
auto	3.832845383043779	0.0	discard	18_DOMINO_in_CIRCLE	Parallel run loop
auto	2.4007400073217737	0.0	discard	12_5_in_8	Parallel run loop
auto	4.558228051991228	0.0	discard	16_6_in_6	Parallel run loop
auto	6.700106835949054	0.0	discard	23_6_in_5	Parallel run loop
auto	3.7683056475804717	0.0	discard	17_5_in_6	Parallel run loop
auto	5.302443940088193	0.0	discard	22_5_in_5	Parallel run loop
auto	6.0953254095291225	0.0	discard	19_8_in_CIRCLE	Parallel run loop
auto	3.0294424570362044	0.0	discard	16_DOMINO_in_8	Parallel run loop
auto	5.777467632032182	0.0	discard	26_8_in_8	Parallel run loop
auto	3.909531991990931	0.0	keep	21_5_in_CIRCLE	Parallel run loop
auto	3.1206342394830537	0.0	discard	17_DOMINO_in_8	Parallel run loop
auto	5.957935855677186	0.0	keep	26_DOMINO_in_5	Parallel run loop
auto	3.3572113814404516	0.0	discard	20_DOMINO_in_8	Parallel run loop
auto	4.733780902267363	0.0	discard	27_5_in_6	Parallel run loop
auto	4.354619319479566	0.0	discard	13_DOMINO_in_5	Parallel run loop
auto	4.75127218611163	0.0	discard	10_8_in_CIRCLE	Parallel run loop
auto	2.6447738834161796	0.0	discard	9_6_in_8	Parallel run loop
auto	3.6720870606044564	0.0	keep	19_5_in_CIRCLE	Parallel run loop
auto	4.6993029435672895	0.0	discard	26_5_in_6	Parallel run loop
auto	3.5898890409610025	0.0	keep	19_6_in_8	Parallel run loop
auto	5.994170884047151	0.0	discard	9_8_in_5	Parallel run loop
auto	3.9493073634468594	0.0	discard	11_6_in_6	Parallel run loop
auto	2.8900148954966616	0.0	discard	9_5_in_6	Parallel run loop
auto	2.443470535936834	0.0	keep	6_DOMINO_in_6	Parallel run loop
auto	2.6915521371235593	0.0	discard	8_DOMINO_in_CIRCLE	Parallel run loop
auto	5.790189669490146	0.0	discard	13_8_in_6	Parallel run loop
auto	3.8369336484278946	0.0	discard	13_6_in_CIRCLE	Parallel run loop
auto	6.3086008314667135	0.0	discard	10_8_in_5	Parallel run loop
auto	3.1860393694450497	0.0	discard	11_DOMINO_in_CIRCLE	Parallel run loop
auto	2.5069731037578142	0.0	discard	13_5_in_8	Parallel run loop
auto	2.9559621946049712	0.0	discard	10_DOMINO_in_CIRCLE	Parallel run loop
auto	4.584313715542942	0.0	keep	25_5_in_6	Parallel run loop
auto	8.102774853359481	0.0	discard	20_8_in_DOMINO	Parallel run loop
auto	4.697834635053744	0.0	discard	19_5_in_DOMINO	Parallel run loop
auto	4.569815862524372	0.0	discard	18_5_in_DOMINO	Parallel run loop
auto	4.8203042879733635	0.0	discard	20_5_in_DOMINO	Parallel run loop
auto	2.803879883664299	0.0	discard	9_DOMINO_in_CIRCLE	Parallel run loop
auto	4.309862100185108	0.0	discard	16_5_in_DOMINO	Parallel run loop
auto	2.4690593477438276	0.0	discard	11_DOMINO_in_8	Parallel run loop
auto	4.475245630635559	0.0	discard	15_6_in_6	Parallel run loop
auto	3.909531967792627	0.0	keep	21_5_in_CIRCLE	Parallel run loop
auto	6.497991980936347	0.0	discard	11_8_in_5	Parallel run loop
auto	2.4007400073217737	0.0	discard	12_5_in_8	Parallel run loop
auto	4.904537362780794	0.0	discard	21_5_in_DOMINO	Parallel run loop
auto	3.827281560659983	0.0	discard	11_DOMINO_in_DOMINO	Parallel run loop
auto	6.2558326484610465	0.0	discard	26_DOMINO_in_5	Parallel run loop
auto	4.409839693042728	0.0	discard	17_5_in_DOMINO	Parallel run loop
auto	3.6720870606044564	0.0	discard	19_5_in_CIRCLE	Parallel run loop
auto	7.160232969366078	0.0	discard	16_8_in_DOMINO	Parallel run loop
auto	2.443470535936834	0.0	discard	6_DOMINO_in_6	Parallel run loop
auto	3.2342712519580337	0.0	discard	12_DOMINO_in_CIRCLE	Parallel run loop
auto	5.693379391606711	0.0	discard	19_6_in_DOMINO	Parallel run loop
auto	5.8434126687983206	0.0	discard	20_6_in_DOMINO	Parallel run loop
auto	3.5898760180614167	0.0	keep	19_6_in_8	Parallel run loop
auto	8.382506079934158	0.0	discard	22_8_in_DOMINO	Parallel run loop
auto	6.2478639807772485	0.0	discard	16_8_in_6	Parallel run loop
auto	2.6447738834161796	0.0	discard	9_6_in_8	Parallel run loop
auto	4.75127218611163	0.0	discard	10_8_in_CIRCLE	Parallel run loop
auto	6.281350871924349	0.0	discard	20_6_in_5	Parallel run loop
auto	5.994170884047151	0.0	discard	9_8_in_5	Parallel run loop
auto	4.558228051991228	0.0	discard	16_6_in_6	Parallel run loop
auto	3.9493073634468594	0.0	discard	11_6_in_6	Parallel run loop
auto	2.8900148954966616	0.0	discard	9_5_in_6	Parallel run loop
auto	5.102893955208136	0.0	discard	20_8_in_8	Parallel run loop
auto	6.700106835949054	0.0	discard	23_6_in_5	Parallel run loop
auto	4.58370711484361	0.0	keep	25_5_in_6	Parallel run loop
auto	2.6915521371235593	0.0	discard	8_DOMINO_in_CIRCLE	Parallel run loop
auto	2.462155306530895	0.0	discard	11_DOMINO_in_8	Parallel run loop
auto	6.3086008314667135	0.0	discard	10_8_in_5	Parallel run loop
auto	3.8369336484278946	0.0	discard	13_6_in_CIRCLE	Parallel run loop
auto	5.790189669490146	0.0	discard	13_8_in_6	Parallel run loop
auto	2.5069731037578142	0.0	discard	13_5_in_8	Parallel run loop
auto	3.1860393694450497	0.0	discard	11_DOMINO_in_CIRCLE	Parallel run loop
auto	2.9559621946049712	0.0	discard	10_DOMINO_in_CIRCLE	Parallel run loop
auto	3.909531961524141	0.0	keep	21_5_in_CIRCLE	Parallel run loop
auto	4.697834635053744	0.0	discard	19_5_in_DOMINO	Parallel run loop
auto	4.8203042879733635	0.0	discard	20_5_in_DOMINO	Parallel run loop
auto	4.569815862524372	0.0	discard	18_5_in_DOMINO	Parallel run loop
auto	2.443470535936834	0.0	discard	6_DOMINO_in_6	Parallel run loop
auto	8.102774853359481	0.0	discard	20_8_in_DOMINO	Parallel run loop
auto	2.803879883664299	0.0	discard	9_DOMINO_in_CIRCLE	Parallel run loop
auto	4.309862100185108	0.0	discard	16_5_in_DOMINO	Parallel run loop
auto	3.6720870606044564	0.0	discard	19_5_in_CIRCLE	Parallel run loop
auto	2.4007400073217737	0.0	discard	12_5_in_8	Parallel run loop
auto	6.497991980936347	0.0	discard	11_8_in_5	Parallel run loop
auto	4.475245630635559	0.0	discard	15_6_in_6	Parallel run loop
auto	3.827281560659983	0.0	discard	11_DOMINO_in_DOMINO	Parallel run loop
auto	3.5898640206464916	0.0	keep	19_6_in_8	Parallel run loop
auto	2.6447738834161796	0.0	discard	9_6_in_8	Parallel run loop
auto	4.904537362780794	0.0	discard	21_5_in_DOMINO	Parallel run loop
auto	4.409839693042728	0.0	discard	17_5_in_DOMINO	Parallel run loop
auto	3.2342712519580337	0.0	discard	12_DOMINO_in_CIRCLE	Parallel run loop
auto	7.160232969366078	0.0	discard	16_8_in_DOMINO	Parallel run loop
auto	5.693379391606711	0.0	discard	19_6_in_DOMINO	Parallel run loop
auto	5.8434126687983206	0.0	discard	20_6_in_DOMINO	Parallel run loop
auto	4.583147260543317	0.0	keep	25_5_in_6	Parallel run loop
auto	4.75127218611163	0.0	discard	10_8_in_CIRCLE	Parallel run loop
auto	2.462155306530895	0.0	discard	11_DOMINO_in_8	Parallel run loop
auto	3.4378054197193944	0.0	keep	26_5_in_8	Parallel run loop
auto	5.994170884047151	0.0	discard	9_8_in_5	Parallel run loop
auto	6.2478639807772485	0.0	discard	16_8_in_6	Parallel run loop
